time,city,speed_kt,deg
2026-03-11 06:10:00,Dhoho,3.1,162
2026-03-11 06:20:00,Juanda,4.5,277
2026-03-11 06:20:00,Perak,10.1,274
2026-03-11 06:20:00,Bawean,13.4,263
2026-03-11 06:20:00,Kalianget,3.1,228
2026-03-11 06:20:00,Banyuwangi,7.4,188
2026-03-11 06:20:00,KarangPloso,5.6,209
2026-03-11 06:20:00,Tretes,1.6,339
2026-03-11 06:20:00,KarangKates,7.6,231
2026-03-11 06:20:00,Sawahan,4.5,253
2026-03-11 06:20:00,Tuban,9.5,295
2026-03-11 06:20:00,Pacitan,9.7,248
2026-03-11 06:20:00,Dhoho,3.1,162
2026-03-11 06:30:00,Juanda,4.5,277
2026-03-11 06:30:00,Perak,12.0,150
2026-03-11 06:30:00,Bawean,13.2,270
2026-03-11 06:30:00,Kalianget,3.1,228
2026-03-11 06:30:00,Banyuwangi,7.3,193
2026-03-11 06:30:00,KarangPloso,5.7,213
2026-03-11 06:30:00,Tretes,1.6,339
2026-03-11 06:30:00,KarangKates,7.6,231
2026-03-11 06:30:00,Sawahan,4.4,249
2026-03-11 06:30:00,Tuban,9.8,313
2026-03-11 06:30:00,Pacitan,9.7,250
2026-03-11 06:30:00,Dhoho,3.9,153
2026-03-11 06:40:00,Juanda,4.6,292
2026-03-11 06:40:00,Perak,9.0,140
2026-03-11 06:40:00,Bawean,13.2,270
2026-03-11 06:40:00,Kalianget,3.3,232
2026-03-11 06:40:00,Banyuwangi,7.3,193
2026-03-11 06:40:00,KarangPloso,5.7,213
2026-03-11 06:40:00,Tretes,1.5,316
2026-03-11 06:40:00,KarangKates,7.7,229
2026-03-11 06:40:00,Sawahan,4.4,249
2026-03-11 06:40:00,Tuban,9.8,313
2026-03-11 06:40:00,Pacitan,9.7,250
2026-03-11 06:40:00,Dhoho,3.9,153
2026-03-11 06:50:00,Juanda,4.6,292
2026-03-11 06:50:00,Perak,8.7,285
2026-03-11 06:50:00,Bawean,13.2,270
2026-03-11 06:50:00,Kalianget,3.3,232
2026-03-11 06:50:00,Banyuwangi,7.3,193
2026-03-11 06:50:00,KarangPloso,5.7,213
2026-03-11 06:50:00,Tretes,1.5,316
2026-03-11 06:50:00,KarangKates,7.7,229
2026-03-11 06:50:00,Sawahan,4.4,249
2026-03-11 06:50:00,Tuban,9.8,313
2026-03-11 06:50:00,Pacitan,9.7,250
2026-03-11 06:50:00,Dhoho,3.9,153
2026-03-11 07:00:00,Juanda,4.6,292
2026-03-11 07:00:00,Perak,8.7,285
2026-03-11 07:00:00,Bawean,13.2,270
2026-03-11 07:00:00,Kalianget,3.3,232
2026-03-11 07:00:00,Banyuwangi,7.3,193
2026-03-11 07:00:00,KarangPloso,5.7,213
2026-03-11 07:00:00,Tretes,1.5,316
2026-03-11 07:00:00,KarangKates,7.7,229
2026-03-11 07:00:00,Sawahan,4.4,249
2026-03-11 07:00:00,Tuban,9.8,313
2026-03-11 07:00:00,Pacitan,9.7,250
2026-03-11 07:00:00,Dhoho,3.9,153
2026-03-11 07:10:00,Juanda,4.6,292
2026-03-11 07:10:00,Perak,8.7,285
2026-03-11 07:10:00,Bawean,13.2,270
2026-03-11 07:10:00,Kalianget,3.3,232
2026-03-11 07:10:00,Banyuwangi,7.3,193
2026-03-11 07:10:00,KarangPloso,5.7,213
2026-03-11 07:10:00,Tretes,1.5,316
2026-03-11 07:10:00,KarangKates,7.7,229
2026-03-11 07:10:00,Sawahan,4.4,249
2026-03-11 07:10:00,Tuban,9.8,313
2026-03-11 07:10:00,Pacitan,9.7,250
2026-03-11 07:10:00,Dhoho,3.9,153
2026-03-11 07:20:00,Juanda,7.0,130
2026-03-11 07:20:00,Perak,7.0,130
2026-03-11 07:20:00,Bawean,13.2,270
2026-03-11 07:20:00,Kalianget,3.3,232
2026-03-11 07:20:00,Banyuwangi,7.3,193
2026-03-11 07:20:00,KarangPloso,5.7,213
2026-03-11 07:20:00,Tretes,1.5,316
2026-03-11 07:20:00,KarangKates,7.7,229
2026-03-11 07:20:00,Sawahan,4.4,249
2026-03-11 07:20:00,Tuban,9.8,313
2026-03-11 07:20:00,Pacitan,9.7,250
2026-03-11 07:20:00,Dhoho,3.9,153
2026-03-11 07:30:00,Juanda,4.9,287
2026-03-11 07:30:00,Perak,8.7,285
2026-03-11 07:30:00,Bawean,14.0,271
2026-03-11 07:30:00,Kalianget,4.0,245
2026-03-11 07:30:00,Banyuwangi,7.3,194
2026-03-11 07:30:00,KarangPloso,5.7,216
2026-03-11 07:30:00,Tretes,0.9,275
2026-03-11 07:30:00,KarangKates,7.4,228
2026-03-11 07:30:00,Sawahan,4.4,249
2026-03-11 07:30:00,Tuban,9.8,313
2026-03-11 07:30:00,Pacitan,9.7,250
2026-03-11 07:30:00,Dhoho,4.7,162
2026-03-11 07:40:00,Juanda,4.9,287
2026-03-11 07:40:00,Perak,8.9,285
2026-03-11 07:40:00,Bawean,14.0,271
2026-03-11 07:40:00,Kalianget,4.0,245
2026-03-11 07:40:00,Banyuwangi,7.3,194
2026-03-11 07:40:00,KarangPloso,5.7,216
2026-03-11 07:40:00,Tretes,0.9,275
2026-03-11 07:40:00,KarangKates,7.4,228
2026-03-11 07:40:00,Sawahan,4.1,249
2026-03-11 07:40:00,Tuban,10.8,312
2026-03-11 07:40:00,Pacitan,9.7,254
2026-03-11 07:40:00,Dhoho,4.7,162
2026-03-11 07:50:00,Juanda,4.9,287
2026-03-11 07:50:00,Perak,8.9,285
2026-03-11 07:50:00,Bawean,14.0,271
2026-03-11 07:50:00,Kalianget,4.0,245
2026-03-11 07:50:00,Banyuwangi,7.3,194
2026-03-11 07:50:00,KarangPloso,5.7,216
2026-03-11 07:50:00,Tretes,0.9,275
2026-03-11 07:50:00,KarangKates,7.4,228
2026-03-11 07:50:00,Sawahan,4.1,249
2026-03-11 07:50:00,Tuban,10.8,312
2026-03-11 07:50:00,Pacitan,9.7,254
2026-03-11 07:50:00,Dhoho,4.7,162
2026-03-11 08:00:00,Juanda,4.9,287
2026-03-11 08:00:00,Perak,8.9,285
2026-03-11 08:00:00,Bawean,14.0,271
2026-03-11 08:00:00,Kalianget,4.0,245
2026-03-11 08:00:00,Banyuwangi,7.3,194
2026-03-11 08:00:00,KarangPloso,5.7,216
2026-03-11 08:00:00,Tretes,0.9,275
2026-03-11 08:00:00,KarangKates,7.4,228
2026-03-11 08:00:00,Sawahan,4.1,249
2026-03-11 08:00:00,Tuban,10.8,312
2026-03-11 08:00:00,Pacitan,9.7,254
2026-03-11 08:00:00,Dhoho,4.7,162
2026-03-11 08:10:00,Juanda,4.9,287
2026-03-11 08:10:00,Perak,8.9,285
2026-03-11 08:10:00,Bawean,14.0,271
2026-03-11 08:10:00,Kalianget,4.0,245
2026-03-11 08:10:00,Banyuwangi,7.3,194
2026-03-11 08:10:00,KarangPloso,5.7,216
2026-03-11 08:10:00,Tretes,0.9,275
2026-03-11 08:10:00,KarangKates,7.4,228
2026-03-11 08:10:00,Sawahan,4.1,249
2026-03-11 08:10:00,Tuban,10.8,312
2026-03-11 08:10:00,Pacitan,9.7,254
2026-03-11 08:10:00,Dhoho,4.7,162
2026-03-11 08:20:00,Juanda,4.9,287
2026-03-11 08:20:00,Perak,8.9,285
2026-03-11 08:20:00,Bawean,14.0,271
2026-03-11 08:20:00,Kalianget,4.0,245
2026-03-11 08:20:00,Banyuwangi,7.3,194
2026-03-11 08:20:00,KarangPloso,5.7,216
2026-03-11 08:20:00,Tretes,0.9,275
2026-03-11 08:20:00,KarangKates,7.4,228
2026-03-11 08:20:00,Sawahan,4.1,249
2026-03-11 08:20:00,Tuban,10.8,312
2026-03-11 08:20:00,Pacitan,9.7,254
2026-03-11 08:20:00,Dhoho,4.7,162
2026-03-11 08:30:00,Juanda,4.9,287
2026-03-11 08:30:00,Perak,7.0,140
2026-03-11 08:30:00,Bawean,14.0,271
2026-03-11 08:30:00,Kalianget,4.3,275
2026-03-11 08:30:00,Banyuwangi,7.4,203
2026-03-11 08:30:00,KarangPloso,5.7,216
2026-03-11 08:30:00,Tretes,0.9,275
2026-03-11 08:30:00,KarangKates,7.4,228
2026-03-11 08:30:00,Sawahan,3.2,265
2026-03-11 08:30:00,Tuban,11.7,309
2026-03-11 08:30:00,Pacitan,9.2,255
2026-03-11 08:30:00,Dhoho,4.7,162
2026-03-11 08:40:00,Juanda,8.0,140
2026-03-11 08:40:00,Perak,8.5,274
2026-03-11 08:40:00,Bawean,14.4,269
2026-03-11 08:40:00,Kalianget,4.3,275
2026-03-11 08:40:00,Banyuwangi,7.4,203
2026-03-11 08:40:00,KarangPloso,5.9,207
2026-03-11 08:40:00,Tretes,1.4,250
2026-03-11 08:40:00,KarangKates,6.5,222
2026-03-11 08:40:00,Sawahan,3.2,265
2026-03-11 08:40:00,Tuban,11.7,309
2026-03-11 08:40:00,Pacitan,9.2,255
2026-03-11 08:40:00,Dhoho,5.5,160
2026-03-11 08:50:00,Juanda,6.3,282
2026-03-11 08:50:00,Perak,8.0,140
2026-03-11 08:50:00,Bawean,14.4,269
2026-03-11 08:50:00,Kalianget,4.3,275
2026-03-11 08:50:00,Banyuwangi,7.4,203
2026-03-11 08:50:00,KarangPloso,5.9,207
2026-03-11 08:50:00,Tretes,1.4,250
2026-03-11 08:50:00,KarangKates,6.5,222
2026-03-11 08:50:00,Sawahan,3.2,265
2026-03-11 08:50:00,Tuban,11.7,309
2026-03-11 08:50:00,Pacitan,9.2,255
2026-03-11 08:50:00,Dhoho,5.5,160
2026-03-11 09:00:00,Juanda,6.3,282
2026-03-11 09:00:00,Perak,8.5,274
2026-03-11 09:00:00,Bawean,14.4,269
2026-03-11 09:00:00,Kalianget,4.3,275
2026-03-11 09:00:00,Banyuwangi,7.4,203
2026-03-11 09:00:00,KarangPloso,5.9,207
2026-03-11 09:00:00,Tretes,1.4,250
2026-03-11 09:00:00,KarangKates,6.5,222
2026-03-11 09:00:00,Sawahan,3.2,265
2026-03-11 09:00:00,Tuban,11.7,309
2026-03-11 09:00:00,Pacitan,9.2,255
2026-03-11 09:00:00,Dhoho,5.5,160
2026-03-11 09:10:00,Juanda,6.3,282
2026-03-11 09:10:00,Perak,8.5,274
2026-03-11 09:10:00,Bawean,14.4,269
2026-03-11 09:10:00,Kalianget,4.3,275
2026-03-11 09:10:00,Banyuwangi,7.4,203
2026-03-11 09:10:00,KarangPloso,5.9,207
2026-03-11 09:10:00,Tretes,1.4,250
2026-03-11 09:10:00,KarangKates,6.5,222
2026-03-11 09:10:00,Sawahan,3.2,265
2026-03-11 09:10:00,Tuban,11.7,309
2026-03-11 09:10:00,Pacitan,9.2,255
2026-03-11 09:10:00,Dhoho,5.5,160
2026-03-11 09:20:00,Juanda,6.3,282
2026-03-11 09:20:00,Perak,8.5,274
2026-03-11 09:20:00,Bawean,14.4,269
2026-03-11 09:20:00,Kalianget,4.3,275
2026-03-11 09:20:00,Banyuwangi,7.4,203
2026-03-11 09:20:00,KarangPloso,5.9,207
2026-03-11 09:20:00,Tretes,1.4,250
2026-03-11 09:20:00,KarangKates,6.5,222
2026-03-11 09:20:00,Sawahan,3.2,265
2026-03-11 09:20:00,Tuban,11.7,309
2026-03-11 09:20:00,Pacitan,9.2,255
2026-03-11 09:20:00,Dhoho,5.5,160
2026-03-11 09:30:00,Juanda,6.3,282
2026-03-11 09:30:00,Perak,7.5,279
2026-03-11 09:30:00,Bawean,14.4,269
2026-03-11 09:30:00,Kalianget,4.3,275
2026-03-11 09:30:00,Banyuwangi,7.4,203
2026-03-11 09:30:00,KarangPloso,5.9,207
2026-03-11 09:30:00,Tretes,2.0,221
2026-03-11 09:30:00,KarangKates,6.5,222
2026-03-11 09:30:00,Sawahan,3.2,265
2026-03-11 09:30:00,Tuban,11.7,309
2026-03-11 09:30:00,Pacitan,7.1,257
2026-03-11 09:30:00,Dhoho,5.3,161
2026-03-11 09:40:00,Juanda,7.2,291
2026-03-11 09:40:00,Perak,7.5,279
2026-03-11 09:40:00,Bawean,13.4,265
2026-03-11 09:40:00,Kalianget,5.4,290
2026-03-11 09:40:00,Banyuwangi,6.4,211
2026-03-11 09:40:00,KarangPloso,5.6,198
2026-03-11 09:40:00,Tretes,2.0,221
2026-03-11 09:40:00,KarangKates,4.7,218
2026-03-11 09:40:00,Sawahan,2.4,262
2026-03-11 09:40:00,Tuban,11.4,307
2026-03-11 09:40:00,Pacitan,7.1,257
2026-03-11 09:40:00,Dhoho,5.3,161
2026-03-11 09:50:00,Juanda,7.2,291
2026-03-11 09:50:00,Perak,7.5,279
2026-03-11 09:50:00,Bawean,13.4,265
2026-03-11 09:50:00,Kalianget,5.4,290
2026-03-11 09:50:00,Banyuwangi,6.4,211
2026-03-11 09:50:00,KarangPloso,5.6,198
2026-03-11 09:50:00,Tretes,2.0,221
2026-03-11 09:50:00,KarangKates,4.7,218
2026-03-11 09:50:00,Sawahan,2.4,262
2026-03-11 09:50:00,Tuban,11.4,307
2026-03-11 09:50:00,Pacitan,7.1,257
2026-03-11 09:50:00,Dhoho,5.3,161
2026-03-11 10:00:00,Juanda,7.2,291
2026-03-11 10:00:00,Perak,7.5,279
2026-03-11 10:00:00,Bawean,13.4,265
2026-03-11 10:00:00,Kalianget,5.4,290
2026-03-11 10:00:00,Banyuwangi,6.4,211
2026-03-11 10:00:00,KarangPloso,5.6,198
2026-03-11 10:00:00,Tretes,2.0,221
2026-03-11 10:00:00,KarangKates,4.7,218
2026-03-11 10:00:00,Sawahan,2.4,262
2026-03-11 10:00:00,Tuban,11.4,307
2026-03-11 10:00:00,Pacitan,7.1,257
2026-03-11 10:00:00,Dhoho,5.3,161
2026-03-11 10:10:00,Juanda,7.2,291
2026-03-11 10:10:00,Perak,7.5,279
2026-03-11 10:10:00,Bawean,13.4,265
2026-03-11 10:10:00,Kalianget,5.4,290
2026-03-11 10:10:00,Banyuwangi,6.4,211
2026-03-11 10:10:00,KarangPloso,5.6,198
2026-03-11 10:10:00,Tretes,2.0,221
2026-03-11 10:10:00,KarangKates,4.7,218
2026-03-11 10:10:00,Sawahan,2.4,262
2026-03-11 10:10:00,Tuban,11.4,307
2026-03-11 10:10:00,Pacitan,7.1,257
2026-03-11 10:10:00,Dhoho,5.3,161
2026-03-11 10:20:00,Juanda,7.2,291
2026-03-11 10:20:00,Perak,7.5,279
2026-03-11 10:20:00,Bawean,13.4,265
2026-03-11 10:20:00,Kalianget,5.4,290
2026-03-11 10:20:00,Banyuwangi,6.4,211
2026-03-11 10:20:00,KarangPloso,5.6,198
2026-03-11 10:20:00,Tretes,2.0,221
2026-03-11 10:20:00,KarangKates,4.7,218
2026-03-11 10:20:00,Sawahan,2.4,262
2026-03-11 10:20:00,Tuban,11.4,307
2026-03-11 10:20:00,Pacitan,7.1,257
2026-03-11 10:20:00,Dhoho,5.3,161
2026-03-11 10:30:00,Juanda,6.0,290
2026-03-11 10:30:00,Perak,7.5,279
2026-03-11 10:30:00,Bawean,12.9,268
2026-03-11 10:30:00,Kalianget,4.5,281
2026-03-11 10:30:00,Banyuwangi,5.3,223
2026-03-11 10:30:00,KarangPloso,4.7,196
2026-03-11 10:30:00,Tretes,2.0,221
2026-03-11 10:30:00,KarangKates,1.9,225
2026-03-11 10:30:00,Sawahan,2.3,207
2026-03-11 10:30:00,Tuban,10.0,295
2026-03-11 10:30:00,Pacitan,6.5,266
2026-03-11 10:30:00,Dhoho,5.2,166
2026-03-11 10:40:00,Juanda,6.0,290
2026-03-11 10:40:00,Perak,6.8,291
2026-03-11 10:40:00,Bawean,12.9,268
2026-03-11 10:40:00,Kalianget,4.5,281
2026-03-11 10:40:00,Banyuwangi,5.3,223
2026-03-11 10:40:00,KarangPloso,4.7,196
2026-03-11 10:40:00,Tretes,4.1,204
2026-03-11 10:40:00,KarangKates,1.9,225
2026-03-11 10:40:00,Sawahan,2.3,207
2026-03-11 10:40:00,Tuban,10.0,295
2026-03-11 10:40:00,Pacitan,6.5,266
2026-03-11 10:40:00,Dhoho,5.2,166
2026-03-11 10:50:00,Juanda,6.0,290
2026-03-11 10:50:00,Perak,6.8,291
2026-03-11 10:50:00,Bawean,12.9,268
2026-03-11 10:50:00,Kalianget,4.5,281
2026-03-11 10:50:00,Banyuwangi,5.3,223
2026-03-11 10:50:00,KarangPloso,4.7,196
2026-03-11 10:50:00,Tretes,4.1,204
2026-03-11 10:50:00,KarangKates,1.9,225
2026-03-11 10:50:00,Sawahan,2.3,207
2026-03-11 10:50:00,Tuban,10.0,295
2026-03-11 10:50:00,Pacitan,6.5,266
2026-03-11 10:50:00,Dhoho,5.2,166
2026-03-11 11:00:00,Juanda,6.0,290
2026-03-11 11:00:00,Perak,6.0,190
2026-03-11 11:00:00,Bawean,12.9,268
2026-03-11 11:00:00,Kalianget,4.5,281
2026-03-11 11:00:00,Banyuwangi,5.3,223
2026-03-11 11:00:00,KarangPloso,4.7,196
2026-03-11 11:00:00,Tretes,4.1,204
2026-03-11 11:00:00,KarangKates,1.9,225
2026-03-11 11:00:00,Sawahan,2.3,207
2026-03-11 11:00:00,Tuban,10.0,295
2026-03-11 11:00:00,Pacitan,6.5,266
2026-03-11 11:00:00,Dhoho,5.2,166
2026-03-11 11:10:00,Juanda,6.0,290
2026-03-11 11:10:00,Perak,6.8,291
2026-03-11 11:10:00,Bawean,12.9,268
2026-03-11 11:10:00,Kalianget,4.5,281
2026-03-11 11:10:00,Banyuwangi,5.3,223
2026-03-11 11:10:00,KarangPloso,4.7,196
2026-03-11 11:10:00,Tretes,4.1,204
2026-03-11 11:10:00,KarangKates,1.9,225
2026-03-11 11:10:00,Sawahan,2.3,207
2026-03-11 11:10:00,Tuban,10.0,295
2026-03-11 11:10:00,Pacitan,6.5,266
2026-03-11 11:10:00,Dhoho,5.2,166
2026-03-11 11:20:00,Juanda,6.0,290
2026-03-11 11:20:00,Perak,6.8,291
2026-03-11 11:20:00,Bawean,12.9,268
2026-03-11 11:20:00,Kalianget,4.5,281
2026-03-11 11:20:00,Banyuwangi,5.3,223
2026-03-11 11:20:00,KarangPloso,4.7,196
2026-03-11 11:20:00,Tretes,4.1,204
2026-03-11 11:20:00,KarangKates,1.9,225
2026-03-11 11:20:00,Sawahan,2.3,207
2026-03-11 11:20:00,Tuban,10.0,295
2026-03-11 11:20:00,Pacitan,6.5,266
2026-03-11 11:20:00,Dhoho,5.2,166
2026-03-11 11:30:00,Juanda,5.0,230
2026-03-11 11:30:00,Perak,6.7,294
2026-03-11 11:30:00,Bawean,14.0,279
2026-03-11 11:30:00,Kalianget,4.5,281
2026-03-11 11:30:00,Banyuwangi,4.2,233
2026-03-11 11:30:00,KarangPloso,4.7,196
2026-03-11 11:30:00,Tretes,5.7,199
2026-03-11 11:30:00,KarangKates,0.6,319
2026-03-11 11:30:00,Sawahan,3.4,190
2026-03-11 11:30:00,Tuban,8.5,285
2026-03-11 11:30:00,Pacitan,5.5,268
2026-03-11 11:30:00,Dhoho,6.1,175
2026-03-11 11:40:00,Juanda,5.0,20
2026-03-11 11:40:00,Perak,6.7,294
2026-03-11 11:40:00,Bawean,14.0,279
2026-03-11 11:40:00,Kalianget,4.2,263
2026-03-11 11:40:00,Banyuwangi,4.2,233
2026-03-11 11:40:00,KarangPloso,4.2,203
2026-03-11 11:40:00,Tretes,5.7,199
2026-03-11 11:40:00,KarangKates,0.6,319
2026-03-11 11:40:00,Sawahan,3.4,190
2026-03-11 11:40:00,Tuban,8.5,285
2026-03-11 11:40:00,Pacitan,5.5,268
2026-03-11 11:40:00,Dhoho,6.1,175
2026-03-11 11:50:00,Juanda,4.7,268
2026-03-11 11:50:00,Perak,6.7,294
2026-03-11 11:50:00,Bawean,14.0,279
2026-03-11 11:50:00,Kalianget,4.2,263
2026-03-11 11:50:00,Banyuwangi,4.2,233
2026-03-11 11:50:00,KarangPloso,4.2,203
2026-03-11 11:50:00,Tretes,5.7,199
2026-03-11 11:50:00,KarangKates,0.6,319
2026-03-11 11:50:00,Sawahan,3.4,190
2026-03-11 11:50:00,Tuban,8.5,285
2026-03-11 11:50:00,Pacitan,5.5,268
2026-03-11 11:50:00,Dhoho,6.1,175
2026-03-11 12:00:00,Juanda,9.0,360
2026-03-11 12:00:00,Perak,6.7,294
2026-03-11 12:00:00,Bawean,14.0,279
2026-03-11 12:00:00,Kalianget,4.2,263
2026-03-11 12:00:00,Banyuwangi,4.2,233
2026-03-11 12:00:00,KarangPloso,4.2,203
2026-03-11 12:00:00,Tretes,5.7,199
2026-03-11 12:00:00,KarangKates,0.6,319
2026-03-11 12:00:00,Sawahan,3.4,190
2026-03-11 12:00:00,Tuban,8.5,285
2026-03-11 12:00:00,Pacitan,5.5,268
2026-03-11 12:00:00,Dhoho,6.1,175
2026-03-11 12:10:00,Juanda,4.7,268
2026-03-11 12:10:00,Perak,6.7,294
2026-03-11 12:10:00,Bawean,14.0,279
2026-03-11 12:10:00,Kalianget,4.2,263
2026-03-11 12:10:00,Banyuwangi,4.2,233
2026-03-11 12:10:00,KarangPloso,4.2,203
2026-03-11 12:10:00,Tretes,5.7,199
2026-03-11 12:10:00,KarangKates,0.6,319
2026-03-11 12:10:00,Sawahan,3.4,190
2026-03-11 12:10:00,Tuban,8.5,285
2026-03-11 12:10:00,Pacitan,5.5,268
2026-03-11 12:10:00,Dhoho,6.1,175
2026-03-11 12:20:00,Juanda,7.0,320
2026-03-11 12:20:00,Perak,6.7,294
2026-03-11 12:20:00,Bawean,14.0,279
2026-03-11 12:20:00,Kalianget,4.2,263
2026-03-11 12:20:00,Banyuwangi,4.2,233
2026-03-11 12:20:00,KarangPloso,4.2,203
2026-03-11 12:20:00,Tretes,5.7,199
2026-03-11 12:20:00,KarangKates,0.6,319
2026-03-11 12:20:00,Sawahan,3.4,190
2026-03-11 12:20:00,Tuban,8.5,285
2026-03-11 12:20:00,Pacitan,5.5,268
2026-03-11 12:20:00,Dhoho,6.1,175
2026-03-11 12:30:00,Juanda,7.0,320
2026-03-11 12:30:00,Perak,5.7,277
2026-03-11 12:30:00,Bawean,14.3,281
2026-03-11 12:30:00,Kalianget,3.9,252
2026-03-11 12:30:00,Banyuwangi,3.4,242
2026-03-11 12:30:00,KarangPloso,4.0,213
2026-03-11 12:30:00,Tretes,6.2,199
2026-03-11 12:30:00,KarangKates,1.5,9
2026-03-11 12:30:00,Sawahan,3.9,193
2026-03-11 12:30:00,Tuban,7.1,274
2026-03-11 12:30:00,Pacitan,5.1,266
2026-03-11 12:30:00,Dhoho,6.1,187
2026-03-11 12:40:00,Juanda,4.7,222
2026-03-11 12:40:00,Perak,5.7,277
2026-03-11 12:40:00,Bawean,14.3,281
2026-03-11 12:40:00,Kalianget,3.9,252
2026-03-11 12:40:00,Banyuwangi,3.4,242
2026-03-11 12:40:00,KarangPloso,4.0,213
2026-03-11 12:40:00,Tretes,6.2,199
2026-03-11 12:40:00,KarangKates,1.5,9
2026-03-11 12:40:00,Sawahan,3.9,193
2026-03-11 12:40:00,Tuban,7.1,274
2026-03-11 12:40:00,Pacitan,5.1,266
2026-03-11 12:40:00,Dhoho,6.1,187
2026-03-11 12:50:00,Juanda,4.7,222
2026-03-11 12:50:00,Perak,5.0,320
2026-03-11 12:50:00,Bawean,14.3,281
2026-03-11 12:50:00,Kalianget,3.9,252
2026-03-11 12:50:00,Banyuwangi,3.4,242
2026-03-11 12:50:00,KarangPloso,4.0,213
2026-03-11 12:50:00,Tretes,6.2,199
2026-03-11 12:50:00,KarangKates,1.5,9
2026-03-11 12:50:00,Sawahan,3.9,193
2026-03-11 12:50:00,Tuban,7.1,274
2026-03-11 12:50:00,Pacitan,5.1,266
2026-03-11 12:50:00,Dhoho,6.1,187
2026-03-11 13:00:00,Juanda,4.7,222
2026-03-11 13:00:00,Perak,5.7,277
2026-03-11 13:00:00,Bawean,14.3,281
2026-03-11 13:00:00,Kalianget,3.9,252
2026-03-11 13:00:00,Banyuwangi,3.4,242
2026-03-11 13:00:00,KarangPloso,4.0,213
2026-03-11 13:00:00,Tretes,6.2,199
2026-03-11 13:00:00,KarangKates,1.5,9
2026-03-11 13:00:00,Sawahan,3.9,193
2026-03-11 13:00:00,Tuban,7.1,274
2026-03-11 13:00:00,Pacitan,5.1,266
2026-03-11 13:00:00,Dhoho,6.1,187
2026-03-11 13:10:00,Juanda,4.7,222
2026-03-11 13:10:00,Perak,5.7,277
2026-03-11 13:10:00,Bawean,14.3,281
2026-03-11 13:10:00,Kalianget,3.9,252
2026-03-11 13:10:00,Banyuwangi,3.4,242
2026-03-11 13:10:00,KarangPloso,4.0,213
2026-03-11 13:10:00,Tretes,6.2,199
2026-03-11 13:10:00,KarangKates,1.5,9
2026-03-11 13:10:00,Sawahan,3.9,193
2026-03-11 13:10:00,Tuban,7.1,274
2026-03-11 13:10:00,Pacitan,5.1,266
2026-03-11 13:10:00,Dhoho,6.1,187
2026-03-11 13:20:00,Juanda,4.7,222
2026-03-11 13:20:00,Perak,5.7,277
2026-03-11 13:20:00,Bawean,14.3,281
2026-03-11 13:20:00,Kalianget,3.9,252
2026-03-11 13:20:00,Banyuwangi,3.4,242
2026-03-11 13:20:00,KarangPloso,4.0,213
2026-03-11 13:20:00,Tretes,6.2,199
2026-03-11 13:20:00,KarangKates,1.5,9
2026-03-11 13:20:00,Sawahan,3.9,193
2026-03-11 13:20:00,Tuban,7.1,274
2026-03-11 13:20:00,Pacitan,5.1,266
2026-03-11 13:20:00,Dhoho,6.1,187
2026-03-11 13:30:00,Juanda,4.7,222
2026-03-11 13:30:00,Perak,4.0,244
2026-03-11 13:30:00,Bawean,14.8,279
2026-03-11 13:30:00,Kalianget,4.2,262
2026-03-11 13:30:00,Banyuwangi,3.4,242
2026-03-11 13:30:00,KarangPloso,4.6,211
2026-03-11 13:30:00,Tretes,5.8,202
2026-03-11 13:30:00,KarangKates,2.5,31
2026-03-11 13:30:00,Sawahan,4.3,200
2026-03-11 13:30:00,Tuban,7.1,274
2026-03-11 13:30:00,Pacitan,5.1,266
2026-03-11 13:30:00,Dhoho,6.0,188
2026-03-11 13:40:00,Juanda,4.6,191
2026-03-11 13:40:00,Perak,4.0,244
2026-03-11 13:40:00,Bawean,14.8,279
2026-03-11 13:40:00,Kalianget,4.2,262
2026-03-11 13:40:00,Banyuwangi,3.1,221
2026-03-11 13:40:00,KarangPloso,4.6,211
2026-03-11 13:40:00,Tretes,5.8,202
2026-03-11 13:40:00,KarangKates,2.5,31
2026-03-11 13:40:00,Sawahan,4.3,200
2026-03-11 13:40:00,Tuban,5.2,264
2026-03-11 13:40:00,Pacitan,5.0,275
2026-03-11 13:40:00,Dhoho,6.0,188
2026-03-11 13:50:00,Juanda,4.6,191
2026-03-11 13:50:00,Perak,4.0,244
2026-03-11 13:50:00,Bawean,14.8,279
2026-03-11 13:50:00,Kalianget,4.2,262
2026-03-11 13:50:00,Banyuwangi,3.1,221
2026-03-11 13:50:00,KarangPloso,4.6,211
2026-03-11 13:50:00,Tretes,5.8,202
2026-03-11 13:50:00,KarangKates,2.5,31
2026-03-11 13:50:00,Sawahan,4.3,200
2026-03-11 13:50:00,Tuban,5.2,264
2026-03-11 13:50:00,Pacitan,5.0,275
2026-03-11 13:50:00,Dhoho,6.0,188
2026-03-11 14:00:00,Juanda,4.6,191
2026-03-11 14:00:00,Perak,4.0,244
2026-03-11 14:00:00,Bawean,14.8,279
2026-03-11 14:00:00,Kalianget,4.2,262
2026-03-11 14:00:00,Banyuwangi,3.1,221
2026-03-11 14:00:00,KarangPloso,4.6,211
2026-03-11 14:00:00,Tretes,5.8,202
2026-03-11 14:00:00,KarangKates,2.5,31
2026-03-11 14:00:00,Sawahan,4.3,200
2026-03-11 14:00:00,Tuban,5.2,264
2026-03-11 14:00:00,Pacitan,5.0,275
2026-03-11 14:00:00,Dhoho,6.0,188
